,dataset_id,f1_macro_mean_over_runs,f1_macro_std_dev_over_runs,runs,n_runs,pipeline_id
810,LL0_450_analcatdata_lawsuit_dataset,0.8844327434445581,0.08111508915367009,"[0.9113475177304964, 0.7594997594997595, 0.9231950844854071, 0.876593994241053, 0.822695035460993, 0.7695852534562212, 1.0, 0.963963963963964, 0.9231950844854071, 0.9588646647470176, 0.8198198198198199]",11,20fdbb7e-9c5b-42ef-9542-9b50d4d0589c
811,LL0_1507_twonorm_dataset,0.9014068718928901,0.05500140519669126,"[0.8336585481823934, 0.9526701825350093, 0.849840848806366, 0.9136535375373332, 0.960093878463792, 0.9526571965816968, 0.9587389397226029, 0.9486110857121957, 0.8356970931309018, 0.8552996360843408, 0.8545546440651608]",11,5bfa7211-a358-4658-ab21-588a8a675e12
812,LL0_1507_twonorm_dataset,0.8872702592555547,0.05039463185544594,"[0.8451019212537062, 0.848461451201528, 0.8593360768175584, 0.881329603615888, 0.9506390764491517, 0.9587483728014243, 0.9485992420029852, 0.832317218124033, 0.8478156382093762, 0.9371031133609071, 0.850521137974543]",11,9c9f6302-b7c3-4449-a5e7-70860b3fd94c
813,LL0_1508_user_knowledge_dataset,0.7475812988166038,0.051667975416914314,"[0.6632199546485261, 0.7607923655292076, 0.8103567263987055, 0.7743057132935964, 0.6696987347815708, 0.7482640144294279, 0.7647399657927082, 0.7445773711783564, 0.830227631282398, 0.7489692148045659, 0.7082425948435801]",11,8e7fe14b-d157-4455-86f4-1594d3dbb546
814,LL0_1507_twonorm_dataset,0.6514763178791934,0.005038465968944333,"[0.6517892042012869, 0.6504337331221242, 0.6544861722510569, 0.6551709950297884, 0.6490865794077727, 0.6578755362452411, 0.6443346195344074, 0.6463665244696644, 0.6605689049813473, 0.6483980689049814, 0.6477291585234559]",11,d2a3bbef-fb63-4803-a3f8-4420a6884ab9
815,LL0_450_analcatdata_lawsuit_dataset,0.9155109326327749,0.04944749158269903,"[0.9113475177304964, 0.963963963963964, 0.963963963963964, 0.8463901689708142, 0.9231950844854071, 0.963963963963964, 0.822695035460993, 0.9113475177304964, 0.963963963963964, 0.876593994241053, 0.9231950844854071]",11,b12a5342-21bd-4292-9d4c-73a677629ed1
816,LL0_37_diabetes_dataset,0.6773454041291008,0.032023865051718337,"[0.630197800029596, 0.6754797020667883, 0.7297880690737835, 0.725754716981132, 0.6640316205533596, 0.6468285828984344, 0.6583495145631069, 0.6760861561119292, 0.6508928571428572, 0.6994949494949494, 0.693895476504172]",11,9badb8bb-70a3-41ac-ab2b-111d0e0acbf4
817,LL0_1507_twonorm_dataset,0.9418411492805288,0.001910672772221869,"[0.9445558912165721, 0.9411677564574734, 0.9445358090185676, 0.9398171622427915, 0.9411737813171335, 0.9445498072379057, 0.9404924760601916, 0.9411634522306567, 0.9418236404750928, 0.9418270462112619, 0.9391458196181699]",11,33a44b54-7402-470b-beec-80d0a413494e
818,LL0_450_analcatdata_lawsuit_dataset,0.8682012383083003,0.04522862444521372,"[0.822695035460993, 0.822695035460993, 0.876593994241053, 0.822695035460993, 0.9588646647470176, 0.822695035460993, 0.9231950844854071, 0.876593994241053, 0.8918918918918919, 0.876593994241053, 0.8556998556998556]",11,856cc6a8-d8be-4be1-8632-eef8a17521b4
819,LL0_1507_twonorm_dataset,0.8922410199861853,0.044302037631841054,"[0.9486071384156199, 0.8444450744827183, 0.9206603635603365, 0.8545634250008118, 0.8505285204400106, 0.8586376372700428, 0.9519748314804067, 0.8933596823059728, 0.9499595821415248, 0.8458383316753466, 0.8960766330752474]",11,7e287922-8dc8-463a-8310-9ac50c27f63f
820,LL0_1507_twonorm_dataset,0.8520476760814204,0.004079799822208046,"[0.8451177881482463, 0.8518738878571261, 0.8478156382093762, 0.8512083321139045, 0.8518660294959024, 0.8538639166505038, 0.8545716727927809, 0.8559519002888489, 0.8599381199272956, 0.8518074720098167, 0.8485096794018232]",11,41384730-82bf-43b4-98c7-15d2409456f7
821,LL0_1507_twonorm_dataset,0.9425767908751499,0.005237295754715959,"[0.9411634522306567, 0.9499561042524005, 0.937117835654302, 0.9445528493941312, 0.9459004700331035, 0.9499595821415248, 0.9357409716991358, 0.9343844289538548, 0.9431799056016977, 0.9418504498573623, 0.9445386498084796]",11,e7f132c5-f01f-4861-a0a3-cfd15b1a2167
822,LL0_1507_twonorm_dataset,0.9693252160312117,0.004981965106364284,"[0.9770112315170045, 0.9668656286505257, 0.9763353184571717, 0.9736303976629843, 0.9655096099283158, 0.9688967522492867, 0.9648353055215173, 0.9641617651429082, 0.9655156649100438, 0.9655121330957603, 0.97430356920781]",11,169202d1-55a3-4372-a5b5-a49cf07d5cca
823,LL0_450_analcatdata_lawsuit_dataset,0.919242686281899,0.05366961664325981,"[0.7894736842105263, 0.9588646647470176, 0.9231950844854071, 0.9588646647470176, 0.9588646647470176, 0.876593994241053, 0.9231950844854071, 0.963963963963964, 0.9588646647470176, 0.9231950844854071, 0.876593994241053]",11,29685504-1f78-4de0-a278-2a152de69204
824,LL0_1507_twonorm_dataset,0.6663079137623841,0.013585912712281765,"[0.6483870302805433, 0.6477188513359371, 0.6572148610123781, 0.6853446323496106, 0.6716049269676168, 0.6538199904911677, 0.6601550005698551, 0.6791892119463746, 0.6820980171542623, 0.6760324040306114, 0.6678221252478678]",11,b85ce42f-706f-4c30-9f1b-92514dffc3b6
825,LL0_37_diabetes_dataset,0.687405013347513,0.03918269921985767,"[0.5959716253300885, 0.6660633484162897, 0.6853508058730691, 0.7263973588885322, 0.6660714285714284, 0.7056676367582498, 0.6795506473724297, 0.7144092875028455, 0.7456073338426281, 0.6928944199116821, 0.6834712543554007]",11,2878cbb2-f45c-452d-8670-4ce1fb868238
826,LL0_1507_twonorm_dataset,0.9641601375379572,0.0034231781341342205,"[0.9682180519709123, 0.965513205330139, 0.9675431313526621, 0.9682203186425894, 0.9668673252877867, 0.9601008851685908, 0.9614547369893791, 0.9607778407740001, 0.965513205330139, 0.9594238683127572, 0.9621289437585734]",11,5267f405-addb-4798-b6d1-901678f6711c
827,LL0_37_diabetes_dataset,0.6233872068662872,0.009465349836630721,"[0.6231345085728084, 0.6231345085728084, 0.6231345085728084, 0.6231345085728084, 0.6231345085728084, 0.6000098653381345, 0.6231345085728084, 0.6231345085728084, 0.6324559161768464, 0.6231345085728084, 0.6397174254317112]",11,568e021d-900e-4fdc-ae9d-079ed3329514
828,LL0_1508_user_knowledge_dataset,0.5102880991936465,0.0,"[0.5102880991936465, 0.5102880991936465, 0.5102880991936465, 0.5102880991936465, 0.5102880991936465, 0.5102880991936465, 0.5102880991936465, 0.5102880991936465, 0.5102880991936465, 0.5102880991936465, 0.5102880991936465]",11,0bdc4c8e-2add-49be-bc44-d1fe279ceb42
829,LL0_450_analcatdata_lawsuit_dataset,0.9304054035811842,0.04911160786634979,"[0.876593994241053, 0.876593994241053, 1.0, 0.9588646647470176, 0.963963963963964, 0.9231950844854071, 0.876593994241053, 1.0, 0.9231950844854071, 0.876593994241053, 0.9588646647470176]",11,af425b34-f9e1-4554-962b-e17d41c1dbf5
830,LL0_1507_twonorm_dataset,0.853958534758726,0.004600552424092933,"[0.8620229824503638, 0.8519050421170884, 0.849840848806366, 0.8525464190981432, 0.8511576928847723, 0.8492001113795009, 0.8539066873003852, 0.8518660294959024, 0.8545251004075778, 0.8532467716557756, 0.8633261967501098]",11,ff26e17a-8ffd-41e0-ad0c-cecdaa28efad
831,LL0_37_diabetes_dataset,0.6181378628355628,0.039605187546568846,"[0.6054320987654321, 0.6358530083777609, 0.6168336236933798, 0.569838056680162, 0.5801273753430332, 0.6191706194524021, 0.6391509433962264, 0.6323529411764706, 0.5520361990950227, 0.6812500000000001, 0.6674716252113017]",11,2a899277-4f44-433e-93d1-75f80aab6243
832,LL0_37_diabetes_dataset,0.6839778551350073,0.02532364243288594,"[0.7237593324549847, 0.6880582524271845, 0.6717884759291595, 0.7023197804938888, 0.6833257610177192, 0.6637362637362636, 0.6880582524271845, 0.7205882352941176, 0.6732038834951457, 0.6357142857142857, 0.6732038834951457]",11,be04bb0a-eed4-48ac-84c4-8e343e2d4802
833,LL0_37_diabetes_dataset,0.6910252195557225,0.0,"[0.6910252195557225, 0.6910252195557225, 0.6910252195557225, 0.6910252195557225, 0.6910252195557225, 0.6910252195557225, 0.6910252195557225, 0.6910252195557225, 0.6910252195557225, 0.6910252195557225, 0.6910252195557225]",11,2480a137-fe44-4982-a730-dc2bc46bc195
834,LL0_1508_user_knowledge_dataset,0.7934598774926627,0.029076602780979455,"[0.7707851263915337, 0.777142938197705, 0.7978380734444808, 0.7707851263915337, 0.830227631282398, 0.830227631282398, 0.830227631282398, 0.804195885250652, 0.7416475972540046, 0.777142938197705, 0.7978380734444808]",11,62924275-6d8a-4860-ab5c-1200c48f47d4
835,LL0_450_analcatdata_lawsuit_dataset,0.9153568488780093,0.03897812741903927,"[0.876593994241053, 0.963963963963964, 0.876593994241053, 0.9113475177304964, 0.8463901689708142, 0.963963963963964, 0.9113475177304964, 0.963963963963964, 0.9113475177304964, 0.9113475177304964, 0.9320652173913044]",11,149b5360-4bc7-43c4-895a-6855ca19ddd5
836,LL0_37_diabetes_dataset,0.6825395481382069,0.003039605551273706,"[0.6851851851851851, 0.679364783681833, 0.679364783681833, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.679364783681833, 0.6851851851851851, 0.679364783681833, 0.679364783681833, 0.6851851851851851]",11,653a72ba-7207-4600-ade1-4ede8985c61f
837,LL0_37_diabetes_dataset,0.68626625469591,0.006505923773029745,"[0.6843046448713833, 0.7058823529411764, 0.6843046448713833, 0.6843046448713833, 0.6843046448713833, 0.6843046448713833, 0.6843046448713833, 0.6843046448713833, 0.6843046448713833, 0.6843046448713833, 0.6843046448713833]",11,41d4fa1c-c80d-416c-94b3-857094692b39
838,LL0_1507_twonorm_dataset,0.9054224271506307,0.047910703868789276,"[0.9492767043233121, 0.8525609836401415, 0.9506332985984258, 0.8411085667838663, 0.8572984614962514, 0.8518660294959024, 0.9492855167116623, 0.9573724712822205, 0.9001335301145548, 0.9519874794078232, 0.8981236568027774]",11,433bf829-2252-451d-8a4a-6b59c7280657
839,LL0_450_analcatdata_lawsuit_dataset,0.8939602661351834,0.022455643358636077,"[0.9035679845708775, 0.9035679845708775, 0.8463901689708142, 0.9035679845708775, 0.9320652173913044, 0.8778998778998779, 0.9035679845708775, 0.8778998778998779, 0.9035679845708775, 0.9035679845708775, 0.8778998778998779]",11,fb95adad-223c-4d5b-86a7-69d05e46f035
840,LL0_1507_twonorm_dataset,0.8966973311108265,0.05141298901304614,"[0.9540053050397878, 0.8572848873874594, 0.8444450744827183, 0.8505525767482947, 0.9533276531288459, 0.9459004700331035, 0.9519889721262719, 0.8504957038995374, 0.8545716727927809, 0.9458913656668093, 0.8552069609134825]",11,ca41de80-9866-40ec-a9c5-7ec777517bfc
841,LL0_37_diabetes_dataset,0.6937678027027548,0.018806724258429997,"[0.7019480519480519, 0.6994949494949494, 0.6941165270373191, 0.6751928752653653, 0.6537037037037037, 0.6843046448713833, 0.7232482863670981, 0.6968867924528301, 0.7086824067022087, 0.7086824067022087, 0.6851851851851851]",11,f4fc825e-aae0-40ca-9010-daf6c847bcb2
842,LL0_1508_user_knowledge_dataset,0.5190344848305989,0.01841055779662989,"[0.5102880991936465, 0.5356424345976238, 0.5436214325269797, 0.5432787294445507, 0.5432787294445507, 0.5036814925870399, 0.5048732038283931, 0.5058724159047238, 0.5125094986753199, 0.5102880991936465, 0.49604519774011296]",11,c1f0605a-fc86-4f30-a5e9-eb610d197a35
843,LL0_1507_twonorm_dataset,0.8532839998739561,0.002778313686100283,"[0.853925925925926, 0.8518660294959024, 0.8559163233728972, 0.8538992042440319, 0.8545793876222928, 0.8538992042440319, 0.8464547429021454, 0.8538639166505038, 0.8518879766240715, 0.8572773160896594, 0.8525539714420555]",11,d7d04ede-30c6-46e9-837c-8fe2ad774dbe
844,LL0_1507_twonorm_dataset,0.8552479441596962,0.004251712233063383,"[0.8586135842307842, 0.8491758373670695, 0.8626958869177928, 0.8491758373670695, 0.8565601668862539, 0.857291935804716, 0.8532105266287263, 0.8539136351663789, 0.8558783552875073, 0.8518812035129518, 0.8593304165874072]",11,0f984a2a-0819-49d4-8930-ad006830c320
845,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,16287caf-a55e-42f1-aa34-61d9bd0e0267
846,LL0_1507_twonorm_dataset,0.8531613974440521,0.005030347679698215,"[0.8559076241203686, 0.8518391963936519, 0.8491603861990239, 0.8613499850235393, 0.8505047298845554, 0.8471570872536252, 0.8518660294959024, 0.8545793876222928, 0.8546049205296106, 0.8464628883267928, 0.8613431370352095]",11,0aa4d493-5ca2-487b-baaa-b7d646874c66
847,LL0_1507_twonorm_dataset,0.9787938823606596,0.0018460773849729368,"[0.9797160150678419, 0.9776875859739045, 0.9776872595609867, 0.9810682114918317, 0.9790397385053202, 0.9824205463921296, 0.9776874635701795, 0.9756591290609262, 0.979039278551434, 0.9776875859739047, 0.9790398918187965]",11,3668a64a-6d80-46b6-b37d-cc5880a31697
848,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,07dda562-bd37-4513-af36-a23cd1784690
849,LL0_1507_twonorm_dataset,0.8534741968149483,0.00452591381274186,"[0.8464269295952465, 0.8539066873003852, 0.855957432896777, 0.8545546440651608, 0.8532405978421164, 0.8491427238443295, 0.8613563251503866, 0.8525464190981432, 0.8593175507337043, 0.8478601671377961, 0.8539066873003852]",11,ce8999b9-f217-4195-8f1e-78c5494f6bb8
850,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,6739176e-8917-4c79-9193-8a8fec53e2a1
851,LL0_450_analcatdata_lawsuit_dataset,0.707727906315644,0.033256240188340065,"[0.6927803379416283, 0.7749919639987142, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.7749919639987142, 0.6927803379416283, 0.6927803379416283]",11,c2c1be4f-1320-421e-874d-5e18669659ca
852,LL0_450_analcatdata_lawsuit_dataset,0.9151472874308236,0.038863439835691745,"[0.876593994241053, 0.876593994241053, 0.963963963963964, 0.876593994241053, 0.876593994241053, 0.9113475177304964, 0.9113475177304964, 0.9588646647470176, 0.963963963963964, 0.8918918918918919, 0.9588646647470176]",11,2cf5d617-a402-43c8-8931-2117c6212bb2
853,LL0_1507_twonorm_dataset,0.9504472211716553,0.004405290422951572,"[0.9506314024464131, 0.947238483773005, 0.9479240831052671, 0.9526629112789655, 0.9587483728014243, 0.9492807862312596, 0.9499442025538766, 0.9472597103357472, 0.958074244496953, 0.9452251525638546, 0.9479300833014421]",11,3a1358a8-a1e0-4f2f-9668-e41919a72e56
854,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,13f953be-0d15-4cc2-b376-d0ba78a7bf7c
855,LL0_450_analcatdata_lawsuit_dataset,0.6927803379416283,0.0,"[0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283]",11,0e2c3877-6523-42fc-8e9f-f5e5fef3492a
856,LL0_1507_twonorm_dataset,0.9470026324707445,0.0048019520884053975,"[0.9485967973834688, 0.9391139759291854, 0.9452283580485954, 0.9492867223792654, 0.9519819467594022, 0.9458984910836763, 0.9472546946897151, 0.9458913656668093, 0.9391177632878878, 0.9546977955789058, 0.9499610463712775]",11,0cac380b-d1cb-4000-9905-6b145745182a
857,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,f7747bff-28d0-4b60-a187-075c4053d5d6
858,LL0_37_diabetes_dataset,0.7018363575702327,0.010178047212636938,"[0.7177669902912621, 0.7027718550106611, 0.6910252195557225, 0.7086824067022087, 0.6928944199116821, 0.6822506640907993, 0.7046932141405933, 0.7058823529411764, 0.7113207547169812, 0.7058823529411764, 0.697029702970297]",11,395d4ce0-193f-4828-8954-b93c3a65fef2
859,LL0_1507_twonorm_dataset,0.7370457953340227,0.0007061977100861625,"[0.737660461544088, 0.737660461544088, 0.7363081958819442, 0.737660461544088, 0.737660461544088, 0.7363081958819442, 0.7363081958819442, 0.737660461544088, 0.7363081958819442, 0.737660461544088, 0.7363081958819442]",11,2bc34249-85a6-46ee-bfe4-56a8460f03b9
860,LL0_1507_twonorm_dataset,0.9707394960128589,0.004858750440690482,"[0.9695615129101169, 0.9763346693322641, 0.9648364631264768, 0.9661921220100944, 0.9776874635701795, 0.9702495026040143, 0.965513205330139, 0.9661933584464032, 0.9722781103636501, 0.9716024210949786, 0.9776856273531314]",11,9f5f61bd-fe01-46ae-a448-337ee0a33f3d
861,LL0_1507_twonorm_dataset,0.7389926812943247,0.0,"[0.7389926812943246, 0.7389926812943246, 0.7389926812943246, 0.7389926812943246, 0.7389926812943246, 0.7389926812943246, 0.7389926812943246, 0.7389926812943246, 0.7389926812943246, 0.7389926812943246, 0.7389926812943246]",11,265e6b47-0fa5-42e2-a328-16e827b26c06
862,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,01265818-a3a5-4524-b0d5-601f7ac69b04
863,LL0_1507_twonorm_dataset,0.9709254508939246,0.0,"[0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246]",11,4aab1d3d-b301-4a23-a18b-8f5175979d39
864,LL0_1507_twonorm_dataset,0.9799614712275564,0.0007574873291339051,"[0.979715792515004, 0.9797155699572824, 0.9797155699572824, 0.9790389335727716, 0.9790395468603208, 0.9810682114918317, 0.9797152732060567, 0.9810680730140037, 0.9797155699572824, 0.9810680730140037, 0.9797155699572824]",11,4e1c233e-9ff3-47e7-aa65-9b382dfd0c28
865,LL0_1508_user_knowledge_dataset,0.6344434884076987,0.0455595973827881,"[0.6840897362079628, 0.6564936149898557, 0.695141065830721, 0.681435815646342, 0.5600981320303354, 0.6070804597701149, 0.6154385964912281, 0.6234648441544994, 0.6246082739315822, 0.6621093226022803, 0.5689185108297634]",11,40d3c30d-5cce-4ae6-9245-d375287dcc96
866,LL0_37_diabetes_dataset,0.6912479495989,0.03392987449582792,"[0.6812500000000001, 0.6928944199116821, 0.7029126213592234, 0.714776295133438, 0.6526925863318039, 0.732621359223301, 0.6891507517269402, 0.6717884759291595, 0.7358555714497115, 0.6215356656065425, 0.7082496989160979]",11,13f953be-0d15-4cc2-b376-d0ba78a7bf7c
867,LL0_1507_twonorm_dataset,0.9501437614926874,0.005043927572863506,"[0.9479317021651118, 0.9519858109655923, 0.9452251525638546, 0.9594266882228578, 0.943197363512001, 0.9465757614969267, 0.9540212859337283, 0.9526644695933342, 0.9445498072379057, 0.9513045450554597, 0.9546987896727888]",11,9ac1eac6-ffb0-4ecf-922e-3d0807c695c7
868,LL0_37_diabetes_dataset,0.6638120272741884,0.009411735912370002,"[0.6547291993720565, 0.6565228236467947, 0.6754797020667883, 0.6697409733124018, 0.6603857347210575, 0.6490996925779534, 0.6621838619028503, 0.6603857347210575, 0.6603857347210575, 0.6775391409072662, 0.6754797020667883]",11,6deb2ec3-55bb-4c51-bd58-0ac7fdb1a081
869,LL0_1507_twonorm_dataset,0.9790398918187965,0.0,"[0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965]",11,c736cac5-1075-4e37-b9da-cdd986fa4d29
870,LL0_1508_user_knowledge_dataset,0.5263558769052598,0.016346657355789114,"[0.5432787294445507, 0.5125094986753199, 0.5436214325269797, 0.5125094986753199, 0.5125094986753199, 0.5125094986753199, 0.5432787294445507, 0.5432787294445507, 0.5125094986753199, 0.5436214325269797, 0.5102880991936465]",11,8bfe4c20-b180-4c0e-b372-b6b65cb559f9
871,LL0_1507_twonorm_dataset,0.9797770110314382,0.0006382320469286858,"[0.9803915831610188, 0.9797159408841052, 0.9810680730140037, 0.979039278551434, 0.9797155699572824, 0.9797152732060567, 0.979039278551434, 0.979039278551434, 0.979715792515004, 0.9803912604390445, 0.979715792515004]",11,62d8412d-2ba0-40f2-bbcc-85aef03d0728
872,LL0_1507_twonorm_dataset,0.9790398534906377,0.0,"[0.9790398534906377, 0.9790398534906377, 0.9790398534906377, 0.9790398534906377, 0.9790398534906377, 0.9790398534906377, 0.9790398534906377, 0.9790398534906377, 0.9790398534906377, 0.9790398534906377, 0.9790398534906377]",11,4642bfa5-6637-4033-8566-80b918e9e8da
873,LL0_1507_twonorm_dataset,0.9797159476258614,2.2367974435634202e-07,"[0.9797160150678419, 0.9797152732060567, 0.9797160150678419, 0.9797160150678419, 0.9797160150678419, 0.9797160150678419, 0.9797160150678419, 0.9797160150678419, 0.9797160150678419, 0.9797160150678419, 0.9797160150678419]",11,adc3ea79-0adf-4cd8-b586-33654577cf4f
874,LL0_1507_twonorm_dataset,0.9797155167333416,0.0008000626262605213,"[0.9797155699572824, 0.9797155699572824, 0.9797155699572824, 0.9797155699572824, 0.9817438877706037, 0.9783629580864605, 0.979039278551434, 0.9797155699572824, 0.9797155699572824, 0.9797155699572824, 0.9797155699572824]",11,033c5ffa-d5bf-415b-b2fa-4830456ed3a2
875,LL0_37_diabetes_dataset,0.6789172211505528,0.00015365053105399247,"[0.678963548528766, 0.678963548528766, 0.678963548528766, 0.678963548528766, 0.678963548528766, 0.678453947368421, 0.678963548528766, 0.678963548528766, 0.678963548528766, 0.678963548528766, 0.678963548528766]",11,e6a37c8f-4f88-49b0-8866-fa3bc99ef46a
876,LL0_1507_twonorm_dataset,0.9803920134404609,0.0,"[0.9803920134404608, 0.9803920134404608, 0.9803920134404608, 0.9803920134404608, 0.9803920134404608, 0.9803920134404608, 0.9803920134404608, 0.9803920134404608, 0.9803920134404608, 0.9803920134404608, 0.9803920134404608]",11,3009a1a4-38d8-440b-a53c-2088f9c56b36
877,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,25e6d1cb-ff6b-4da1-916b-353f3f740d41
878,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,518c44c3-a8c0-4431-a187-794398dd5ba1
879,LL0_1507_twonorm_dataset,0.9764561257302525,0.0018341057261113578,"[0.9770091294138301, 0.9770091294138301, 0.9770091294138301, 0.9770091294138301, 0.9770091294138301, 0.9770091294138301, 0.9770091294138301, 0.9770091294138301, 0.9770091294138301, 0.9709260888944764, 0.9770091294138301]",11,497ce947-d179-4877-9af7-c48d00ceaf3f
880,LL0_1507_twonorm_dataset,0.9477439813096745,0.003769111217682622,"[0.9404805022334903, 0.9486099579750484, 0.947934368309379, 0.9513086419753087, 0.9506379029326848, 0.9411677564574734, 0.9479240831052671, 0.9465635448866498, 0.9492788381298762, 0.9492892262749697, 0.9519889721262719]",11,6f78e94e-f86f-46a6-988b-750ad51f7008
881,LL0_37_diabetes_dataset,0.7438901908269167,0.0,"[0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167]",11,d3398604-e07d-44f4-9a60-1f18b2dae4ee
882,LL0_1507_twonorm_dataset,0.9790398918187965,0.0,"[0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965]",11,ea893be4-fff5-47e9-a8af-85c17d6eca7e
883,LL0_1508_user_knowledge_dataset,0.6342536370117116,0.020862773821854516,"[0.6304373610081542, 0.6310419989367358, 0.6310419989367358, 0.6238145707603836, 0.6238145707603836, 0.5910419989367358, 0.6310419989367358, 0.6585620455078585, 0.6661949367657299, 0.6587565276426389, 0.6310419989367358]",11,8b23b81b-227b-4b2c-ac36-6113eb5e6195
884,LL0_1507_twonorm_dataset,0.9486664842160191,0.006059496778441751,"[0.9452136297553755, 0.9614559353689789, 0.9411634522306567, 0.9459052189211035, 0.9519874794078232, 0.9431954935347586, 0.9506390764491517, 0.9411747494830567, 0.9512942106303102, 0.9526670665559656, 0.9506350140390295]",11,ae493dfe-4fb2-475b-ae3b-20c9a710f7b2
885,LL0_1507_twonorm_dataset,0.9790398918187965,0.0,"[0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965, 0.9790398918187965]",11,8f3b9581-69d5-4ebb-a682-8ae368872f5c
886,LL0_1507_twonorm_dataset,0.6828236677721602,0.0,"[0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602]",11,179c7283-6ee0-4554-bbbe-ede11d4bdd3f
887,LL0_37_diabetes_dataset,0.7438901908269167,0.0,"[0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167]",11,d2125c0a-e6f5-496f-bd85-d6759a7148e7
888,LL0_1507_twonorm_dataset,0.9487901277202201,0.004598865347055529,"[0.9431859339501498, 0.9519889721262719, 0.9513120258674295, 0.9472604818889344, 0.946579278844725, 0.940488340192044, 0.9513104230297932, 0.9526611796982167, 0.9479282738640931, 0.9567218007710485, 0.9472546946897151]",11,178c1c61-5509-4709-9e83-289612fcab51
889,LL0_1507_twonorm_dataset,0.8530546750687907,0.0044007342933747315,"[0.8539136351663789, 0.8505416430227024, 0.8579887338368968, 0.8505285204400106, 0.8552837573385519, 0.8518879766240715, 0.8437651050753053, 0.8532338865858928, 0.8545932190601615, 0.8606386560156911, 0.8512262925910347]",11,45c4c744-cb5b-466c-977a-3deaef53c7a5
890,LL0_450_analcatdata_lawsuit_dataset,0.9123787999581556,0.047326218142445094,"[0.963963963963964, 0.9231950844854071, 0.8918918918918919, 0.9588646647470176, 0.9113475177304964, 0.8641304347826086, 1.0, 0.8463901689708142, 0.9231950844854071, 0.876593994241053, 0.876593994241053]",11,263c2284-f80b-491b-b05d-aa31cf8a384f
891,LL0_1507_twonorm_dataset,0.9731994943565248,0.0026224234959532702,"[0.9709260888944764, 0.9756567252617026, 0.9709260888944764, 0.9756573485144966, 0.9763332411321091, 0.9709260888944764, 0.9763332411321091, 0.9709260888944764, 0.9709260888944764, 0.9709260888944764, 0.9756573485144966]",11,30fac540-51c6-49ba-8e27-bdb678f25115
